created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2018-01-20 14:02:19 UTC,5468,97938,100700,233.3,789.8,175,-669.9,4.106,7281
2018-01-20 14:02:42 UTC,5469,97891,100700,237.9,794.1,173,-669.9,4.106,7305
2018-01-20 14:03:07 UTC,5470,97830,100700,243.2,801.2,172,-669.9,4.106,7330
2018-01-20 14:03:35 UTC,5471,97830,100700,243.2,801.2,172,-669.9,4.103,7357
2018-01-20 14:03:59 UTC,5472,97831,100700,243.3,801.2,162,-669.9,4.1,7382
2018-01-20 14:04:21 UTC,5473,97838,100700,243.4,801.2,162,-669.9,4.1,7404
2018-01-20 14:04:46 UTC,5474,97833,100700,243.8,801.2,145,-669.9,4.105,7425
2018-01-20 14:05:13 UTC,5475,97831,100700,243.2,801.2,142,-669.9,4.106,7455
2018-01-20 14:05:35 UTC,5476,97832,100700,242.9,801.2,137,-669.9,4.105,7477
2018-01-20 14:06:09 UTC,5477,97830,100700,242.8,801.2,134,-669.9,4.105,7512
2018-01-20 14:06:29 UTC,5478,97858,100700,240.1,801.2,125,-672.1,4.105,7532
2018-01-20 14:06:56 UTC,5479,97860,100700,240.6,801.2,126,-672.1,4.103,7559
2018-01-20 14:07:23 UTC,5480,97867,100700,240.3,801.2,126,-672.1,4.103,7586
2018-01-20 14:07:44 UTC,5481,97873,100700,239.4,801.2,123,-674.1,4.103,7607
2018-01-20 14:08:05 UTC,5482,97875,100700,240.2,801.2,124,-674.1,4.1,7628
2018-01-20 14:08:26 UTC,5483,97865,100700,239.8,801.2,119,-674.1,4.1,7649
2018-01-20 14:08:48 UTC,5484,97868,100700,240.1,801.2,122,-674.1,4.106,7670
2018-01-20 14:09:08 UTC,5485,97861,100700,240.2,801.2,125,-674.1,4.1,7691
2018-01-20 14:09:34 UTC,5486,97872,100700,240.1,801.2,123,-674.1,4.103,7718
2018-01-20 14:09:56 UTC,5487,97866,100700,240.5,801.2,125,-674.1,4.102,7739
2018-01-20 14:10:18 UTC,5488,97870,100700,240.6,801.2,123,-674.1,4.094,7760
2018-01-20 14:10:40 UTC,5489,97873,100700,239.8,801.2,128,-674.1,4.094,7782
2018-01-20 14:11:07 UTC,5490,97887,100700,238.4,801.2,123,-674.1,4.1,7811
2018-01-20 14:11:34 UTC,5491,98649,100700,173.3,801.2,128,-740.2,4.099,7838
2018-01-20 14:12:05 UTC,5492,99389,100700,110.2,801.2,127,-803.3,4.1,7865
2018-01-20 14:12:26 UTC,5493,99404,100700,109.5,801.2,117,-803.3,4.1,7889
2018-01-20 14:12:47 UTC,5494,99411,100700,108.9,801.2,117,-805.1,4.094,7910
2018-01-20 14:13:08 UTC,5495,99353,100700,113.5,806.3,125,-805.1,4.094,7931
2018-01-20 14:13:29 UTC,5496,99289,100700,118.7,811.5,138,-805.1,4.097,7952
2018-01-20 14:13:56 UTC,5497,99211,100700,125.7,818.5,154,-805.1,4.1,7979
2018-01-20 14:14:17 UTC,5498,99160,100700,130.4,823.2,158,-805.1,4.094,8000
2018-01-20 14:14:49 UTC,5499,99070,100700,137.1,829.9,161,-805.1,4.093,8032
2018-01-20 14:15:12 UTC,5500,99007,100700,142,833.6,161,-805.1,4.097,8053
2018-01-20 14:15:33 UTC,5501,98936,100700,149.1,841.9,164,-805.1,4.093,8077
2018-01-20 14:16:00 UTC,5502,98849,100700,155.9,847.6,168,-805.1,4.099,8103
2018-01-20 14:16:27 UTC,5503,98764,100700,162.9,854.7,170,-805.1,4.094,8130
2018-01-20 14:16:59 UTC,5504,98675,100700,171.4,864.2,169,-805.1,4.091,8162
2018-01-20 14:17:21 UTC,5505,98606,100700,176.8,869.6,172,-805.1,4.093,8184
2018-01-20 14:17:47 UTC,5506,98526,100700,184,876.8,173,-805.1,4.093,8211
2018-01-20 14:18:08 UTC,5507,98469,100700,188.9,881.7,172,-805.1,4.093,8232
2018-01-20 14:18:30 UTC,5508,98404,100700,194.7,887.4,172,-805.1,4.088,8253
2018-01-20 14:18:56 UTC,5509,98328,100700,201.1,893.9,174,-805.1,4.091,8280
2018-01-20 14:19:18 UTC,5510,98263,100700,206,898.8,173,-805.1,4.088,8302
2018-01-20 14:19:40 UTC,5511,98208,100700,211.1,903.9,172,-805.1,4.088,8323
2018-01-20 14:20:07 UTC,5512,98148,100700,216.3,909.1,173,-805.1,4.097,8350
2018-01-20 14:20:29 UTC,5513,98085,100700,220.9,913.7,172,-805.1,4.088,8372
2018-01-20 14:20:54 UTC,5514,98016,100700,227.6,920.4,171,-805.1,4.088,8398
2018-01-20 14:21:20 UTC,5515,97950,100700,233,925.8,172,-805.1,4.091,8424
2018-01-20 14:21:47 UTC,5516,97881,100700,239,931.8,166,-805.1,4.091,8451
2018-01-20 14:22:14 UTC,5517,97843,100700,242.5,934.1,173,-805.1,4.088,8479
2018-01-20 14:22:44 UTC,5518,97838,100700,242.4,935.8,172,-805.1,4.088,8508
2018-01-20 14:23:10 UTC,5519,97844,100700,242.1,935.8,145,-806.8,4.093,8535
2018-01-20 14:23:35 UTC,5520,97841,100700,242.3,935.8,146,-806.8,4.086,8560
2018-01-20 14:23:56 UTC,5521,97840,100700,242.5,935.8,141,-806.8,4.088,8581
2018-01-20 14:24:18 UTC,5522,97843,100700,242.1,935.8,142,-806.8,4.088,8602
2018-01-20 14:24:39 UTC,5523,97839,100700,242.5,935.8,139,-806.8,4.086,8623
2018-01-20 14:25:00 UTC,5524,97836,100700,243,937.4,137,-806.8,4.083,8644
2018-01-20 14:25:20 UTC,5525,97831,100700,243.3,937.4,136,-806.8,4.085,8665
2018-01-20 14:25:45 UTC,5526,97838,100700,242.6,937.4,133,-806.8,4.086,8689
2018-01-20 14:26:13 UTC,5527,97833,100700,242,937.4,131,-806.8,4.085,8716
2018-01-20 14:26:41 UTC,5528,97844,100700,242.6,937.4,120,-806.8,4.086,8742
2018-01-20 14:27:09 UTC,5529,97842,100700,241.9,937.4,131,-806.8,4.088,8773
2018-01-20 14:27:38 UTC,5530,97846,100700,241.9,937.4,130,-806.8,4.085,8800
2018-01-20 14:28:03 UTC,5531,97851,100700,241,937.4,125,-808.7,4.083,8827
2018-01-20 14:28:30 UTC,5532,97892,100700,238.5,937.4,120,-810.7,4.085,8854
2018-01-20 14:28:57 UTC,5533,97881,100700,238.6,937.4,124,-810.7,4.085,8881
2018-01-20 14:29:24 UTC,5534,97879,100700,239,937.4,111,-810.7,4.085,8908
2018-01-20 14:29:45 UTC,5535,97887,100700,238.9,937.4,114,-810.7,4.085,8929
2018-01-20 14:30:09 UTC,5536,97879,100700,239.5,937.4,114,-810.7,4.085,8954
2018-01-20 14:30:31 UTC,5537,97884,100700,239.1,937.4,119,-810.7,4.086,8975
2018-01-20 14:30:52 UTC,5538,97874,100700,239.7,937.4,119,-810.7,4.085,8997
2018-01-20 14:31:18 UTC,5539,97875,100700,239.2,937.4,129,-810.7,4.083,9022
2018-01-20 14:31:39 UTC,5540,97874,100700,239,937.4,127,-810.7,4.085,9043
2018-01-20 14:32:00 UTC,5541,97874,100700,239,937.4,127,-810.7,4.083,9064
2018-01-20 14:32:24 UTC,5542,97886,100700,238.5,937.4,122,-810.7,4.085,9089
2018-01-20 14:32:46 UTC,5543,97879,100700,239,937.4,114,-810.7,4.083,9110
2018-01-20 14:33:07 UTC,5544,98340,100700,199.8,937.4,120,-850,4.083,9131
2018-01-20 14:33:33 UTC,5545,99081,100700,136.3,937.4,125,-913.5,4.083,9157
2018-01-20 14:33:59 UTC,5546,99411,100700,108.9,937.4,132,-940.1,4.082,9184
2018-01-20 14:34:20 UTC,5547,99412,100700,108.5,937.4,120,-940.1,4.083,9205
2018-01-20 14:34:42 UTC,5548,99401,100700,109.4,937.4,116,-940.1,4.08,9227
2018-01-20 14:35:04 UTC,5549,99351,100700,113.6,941.4,125,-940.1,4.082,9248
2018-01-20 14:35:32 UTC,5550,99266,100700,120.7,948.5,139,-940.1,4.083,9276
2018-01-20 14:35:53 UTC,5551,99218,100700,125.3,953.1,151,-940.1,4.083,9298
2018-01-20 14:36:18 UTC,5552,99150,100700,130.6,957.7,156,-940.1,4.083,9323
2018-01-20 14:36:44 UTC,5553,99076,100700,137.2,965,157,-940.1,4.083,9349
2018-01-20 14:37:05 UTC,5554,99023,100700,142,969.8,158,-940.1,4.083,9370
2018-01-20 14:37:26 UTC,5555,98955,100700,147,974.7,160,-940.1,4.083,9391
2018-01-20 14:37:47 UTC,5556,98890,100700,153.1,980.8,159,-940.1,4.079,9412
2018-01-20 14:38:08 UTC,5557,98826,100700,158.9,986.6,162,-940.1,4.082,9433
2018-01-20 14:38:35 UTC,5558,98743,100700,165.4,993.2,164,-940.1,4.085,9460
2018-01-20 14:39:01 UTC,5559,98668,100700,171.6,999.4,166,-940.1,4.083,9486
2018-01-20 14:39:27 UTC,5560,98593,100700,177.9,1005.7,165,-940.1,4.083,9512
2018-01-20 14:39:48 UTC,5561,98528,100700,184.3,1012.1,168,-940.1,4.083,9533
2018-01-20 14:40:14 UTC,5562,98454,100700,189.2,1016.1,168,-940.1,4.083,9559
2018-01-20 14:40:35 UTC,5563,98405,100700,194.3,1022.1,166,-940.1,4.083,9580
2018-01-20 14:41:06 UTC,5564,98314,100700,201.7,1029.5,166,-940.1,4.079,9611
2018-01-20 14:41:28 UTC,5565,98247,100700,207.5,1035.2,168,-940.1,4.076,9634
2018-01-20 14:41:54 UTC,5566,98184,100700,213.4,1039.8,171,-940.1,4.082,9659
2018-01-20 14:42:15 UTC,5567,98134,100700,217.4,1043.9,171,-940.1,4.076,9680
2018-01-20 14:42:36 UTC,5568,98073,100700,222.8,1050.5,170,-940.1,4.079,9701
2018-01-20 14:43:17 UTC,5569,97994,100700,228.6,1055.2,168,-940.1,4.082,9728
2018-01-20 14:43:40 UTC,5570,97905,100700,236.7,1064.5,168,-940.1,4.082,9765
2018-01-20 14:44:06 UTC,5571,97844,100700,242.1,1068.4,169,-940.1,4.08,9791
2018-01-20 14:44:27 UTC,5572,97846,100700,242.2,1070.4,169,-940.1,4.079,9812
2018-01-20 14:44:55 UTC,5573,97847,100700,242,1070.4,155,-940.1,4.079,9839
2018-01-20 14:45:16 UTC,5574,97844,100700,242.4,1070.4,138,-940.1,4.08,9861
2018-01-20 14:45:41 UTC,5575,97850,100700,241.9,1070.4,146,-940.1,4.076,9886
2018-01-20 14:46:02 UTC,5576,97832,100700,242.3,1070.4,140,-940.1,4.076,9907
2018-01-20 14:46:23 UTC,5577,97839,100700,242.2,1070.4,140,-940.1,4.076,9928
2018-01-20 14:46:49 UTC,5578,97836,100700,242.9,1070.4,136,-940.1,4.08,9954
2018-01-20 14:47:10 UTC,5579,97840,100700,242.2,1070.4,138,-940.1,4.079,9975
2018-01-20 14:47:37 UTC,5580,97840,100700,242.3,1070.4,131,-940.1,4.079,10002
2018-01-20 14:47:58 UTC,5581,97843,100700,242.5,1070.4,133,-940.1,4.076,10023
2018-01-20 14:48:21 UTC,5582,97843,100700,242.8,1070.4,129,-940.1,4.079,10044
2018-01-20 14:48:49 UTC,5583,97845,100700,241.9,1070.4,126,-940.1,4.072,10074
2018-01-20 14:49:16 UTC,5584,97844,100700,242.1,1070.4,127,-940.1,4.082,10101
2018-01-20 14:49:43 UTC,5585,97847,100700,241.5,1070.4,129,-940.1,4.076,10128
2018-01-20 14:50:05 UTC,5586,97841,100700,242.4,1070.4,129,-940.1,4.076,10150
2018-01-20 14:50:29 UTC,5587,97861,100700,241.3,1070.4,117,-940.1,4.076,10172
2018-01-20 14:50:50 UTC,5588,97875,100700,239.4,1070.4,114,-943.4,4.069,10195
2018-01-20 14:51:15 UTC,5589,97871,100700,239.7,1070.4,121,-943.4,4.079,10221
2018-01-20 14:51:36 UTC,5590,97871,100700,239.4,1070.4,121,-943.4,4.072,10242
2018-01-20 14:52:02 UTC,5591,97882,100700,238.9,1070.4,132,-943.4,4.069,10268
2018-01-20 14:52:23 UTC,5592,97875,100700,239.3,1070.4,120,-943.4,4.072,10289
2018-01-20 14:52:44 UTC,5593,97882,100700,238.9,1070.4,121,-943.4,4.069,10310
2018-01-20 14:53:05 UTC,5594,97884,100700,238.5,1070.4,118,-943.4,4.076,10331
2018-01-20 14:53:27 UTC,5595,97883,100700,239.5,1070.4,122,-943.4,4.074,10352
2018-01-20 14:53:48 UTC,5596,97884,100700,238.7,1070.4,116,-943.4,4.069,10373
2018-01-20 14:54:12 UTC,5597,97878,100700,239.3,1070.4,127,-943.4,4.069,10398
2018-01-20 14:54:34 UTC,5598,97876,100700,239.6,1070.4,121,-943.4,4.076,10419
2018-01-20 14:54:55 UTC,5599,97883,100700,239.1,1070.4,122,-943.4,4.079,10440
2018-01-20 14:55:21 UTC,5600,98569,100700,180.2,1070.4,121,-1002.6,4.076,10467
2018-01-20 14:55:58 UTC,5601,99338,100700,114.7,1070.4,126,-1068,4.069,10494
2018-01-20 14:56:26 UTC,5602,99405,100700,108.8,1070.4,119,-1074.2,4.069,10531
2018-01-20 14:56:53 UTC,5603,99355,100700,113.2,1075.1,128,-1074.2,4.066,10558
2018-01-20 14:57:19 UTC,5604,99358,100700,112.9,1075.1,141,-1074.2,4.069,10585
2018-01-20 14:57:41 UTC,5605,99310,100700,117.2,1079,129,-1074.2,4.069,10607
2018-01-20 14:58:08 UTC,5606,99217,100700,125,1085.3,141,-1074.2,4.072,10633
2018-01-20 14:58:38 UTC,5607,99140,100700,132.4,1094.2,149,-1074.2,4.066,10664
2018-01-20 14:59:00 UTC,5608,99066,100700,137.8,1099.7,160,-1074.2,4.069,10686
2018-01-20 14:59:21 UTC,5609,98996,100700,144.1,1105.9,163,-1074.2,4.066,10707
2018-01-20 14:59:48 UTC,5610,98931,100700,149.1,1109.8,165,-1074.2,4.069,10734
2018-01-20 15:00:09 UTC,5611,98864,100700,154.5,1116.4,165,-1074.2,4.068,10755
2018-01-20 15:00:36 UTC,5612,98767,100700,163.4,1125.2,167,-1074.2,4.066,10782
2018-01-20 15:00:58 UTC,5613,98708,100700,168.4,1130.3,169,-1074.2,4.066,10804
2018-01-20 15:01:25 UTC,5614,98624,100700,175.4,1137.2,170,-1074.2,4.069,10831
2018-01-20 15:01:46 UTC,5615,98574,100700,179.6,1141.4,169,-1074.2,4.069,10852
2018-01-20 15:02:07 UTC,5616,98519,100700,185,1146.9,169,-1074.2,4.069,10873
2018-01-20 15:02:34 UTC,5617,98454,100700,190,1150.7,168,-1074.2,4.069,10900
2018-01-20 15:02:59 UTC,5618,98379,100700,196.1,1158,166,-1074.2,4.072,10925
2018-01-20 15:03:18 UTC,5619,98325,100700,200.8,1162.7,166,-1074.2,4.063,10945
2018-01-20 15:03:45 UTC,5620,98248,100700,207.2,1167.8,170,-1074.2,4.069,10972
2018-01-20 15:04:12 UTC,5621,98177,100700,213.5,1173.9,172,-1074.2,4.066,10999
2018-01-20 15:04:38 UTC,5622,98097,100700,220.2,1180.7,172,-1074.2,4.066,11024
2018-01-20 15:04:59 UTC,5623,98040,100700,225.3,1187.2,171,-1074.2,4.066,11045
2018-01-20 15:05:21 UTC,5624,97978,100700,231.3,1193.2,173,-1074.2,4.066,11067
2018-01-20 15:05:48 UTC,5625,97906,100700,237.2,1199,175,-1074.2,4.069,11094
2018-01-20 15:06:15 UTC,5626,97845,100700,241.8,1203.7,175,-1074.2,4.068,11121
2018-01-20 15:06:42 UTC,5627,97855,100700,241.4,1203.7,173,-1074.2,4.069,11148
2018-01-20 15:07:03 UTC,5628,97844,100700,242,1203.7,150,-1074.2,4.063,11169
2018-01-20 15:07:28 UTC,5629,97847,100700,241.5,1203.7,152,-1074.2,4.063,11194
2018-01-20 15:07:49 UTC,5630,97847,100700,242.1,1203.7,146,-1074.2,4.059,11215
2018-01-20 15:08:14 UTC,5631,97847,100700,242.4,1203.7,141,-1074.2,4.063,11240
2018-01-20 15:08:35 UTC,5632,97844,100700,241.7,1203.7,142,-1074.2,4.06,11261
2018-01-20 15:09:02 UTC,5633,97853,100700,241.6,1203.7,135,-1074.2,4.063,11288
2018-01-20 15:09:34 UTC,5634,97840,100700,241.8,1203.7,129,-1074.2,4.059,11320
2018-01-20 15:09:57 UTC,5635,97845,100700,242,1203.7,140,-1074.2,4.062,11341
2018-01-20 15:10:24 UTC,5636,97854,100700,241.5,1203.7,135,-1074.2,4.059,11371
2018-01-20 15:10:49 UTC,5637,97847,100700,241.7,1203.7,137,-1074.2,4.063,11396
2018-01-20 15:11:11 UTC,5638,97872,100700,239.6,1203.7,128,-1076.3,4.063,11417
2018-01-20 15:11:43 UTC,5639,97878,100700,238.8,1203.7,124,-1076.3,4.059,11450
2018-01-20 15:12:10 UTC,5640,97885,100700,239.1,1203.7,132,-1076.3,4.062,11477
2018-01-20 15:12:35 UTC,5641,97879,100700,239.7,1203.7,125,-1076.3,4.057,11502
2018-01-20 15:12:56 UTC,5642,97879,100700,238.9,1203.7,125,-1076.3,4.063,11523
2018-01-20 15:13:23 UTC,5643,97873,100700,239.8,1203.7,122,-1076.3,4.06,11550
2018-01-20 15:13:46 UTC,5644,97885,100700,238.4,1203.7,126,-1076.3,4.059,11572
2018-01-20 15:14:07 UTC,5645,97886,100700,238.4,1203.7,124,-1076.3,4.057,11594
2018-01-20 15:14:34 UTC,5646,97888,100700,238.4,1203.7,116,-1076.3,4.057,11621
2018-01-20 15:14:55 UTC,5647,97885,100700,238.6,1203.7,113,-1076.3,4.06,11642
2018-01-20 15:15:16 UTC,5648,97885,100700,239,1203.7,114,-1076.3,4.057,11663
2018-01-20 15:15:37 UTC,5649,97883,100700,238.4,1203.7,120,-1076.3,4.057,11684
2018-01-20 15:16:09 UTC,5650,98703,100700,168.6,1203.7,129,-1147.4,4.06,11716
2018-01-20 15:16:34 UTC,5651,99347,100700,114.5,1203.7,129,-1201.5,4.057,11739
2018-01-20 15:16:55 UTC,5652,99411,100700,108.5,1203.7,113,-1207.3,4.057,11762
2018-01-20 15:17:16 UTC,5653,99368,100700,111.5,1206.5,120,-1207.3,4.059,11783
2018-01-20 15:17:43 UTC,5654,99271,100700,119.7,1213.5,140,-1207.3,4.057,11810
2018-01-20 15:18:15 UTC,5655,99182,100700,128.4,1223.3,158,-1207.3,4.057,11842
2018-01-20 15:18:37 UTC,5656,99121,100700,133.4,1228.3,158,-1207.3,4.055,11864
2018-01-20 15:18:58 UTC,5657,99059,100700,138.1,1233.1,165,-1207.3,4.057,11885
2018-01-20 15:19:19 UTC,5658,98999,100700,144.3,1239.3,165,-1207.3,4.057,11906
2018-01-20 15:19:47 UTC,5659,98905,100700,151,1244.5,166,-1207.3,4.057,11934
2018-01-20 15:20:13 UTC,5660,98826,100700,158.2,1253.1,165,-1207.3,4.054,11960
2018-01-20 15:20:35 UTC,5661,98765,100700,163,1258,167,-1207.3,4.057,11982
2018-01-20 15:20:56 UTC,5662,98697,100700,169.1,1264,169,-1207.3,4.051,12003
2018-01-20 15:21:22 UTC,5663,98628,100700,174.6,1268.8,168,-1207.3,4.055,12030
2018-01-20 15:21:44 UTC,5664,98562,100700,181.2,1276.1,163,-1207.3,4.054,12051
2018-01-20 15:22:05 UTC,5665,98499,100700,186.1,1279.8,170,-1207.3,4.051,12072
2018-01-20 15:22:37 UTC,5666,98406,100700,193.7,1288.7,170,-1207.3,4.051,12104
2018-01-20 15:23:00 UTC,5667,98341,100700,198.4,1292.4,173,-1207.3,4.057,12125
2018-01-20 15:23:27 UTC,5668,98275,100700,204.8,1299.8,175,-1207.3,4.057,12155
2018-01-20 15:23:47 UTC,5669,98220,100700,210.5,1305.4,173,-1207.3,4.051,12175
2018-01-20 15:24:14 UTC,5670,98148,100700,216.7,1311.6,174,-1207.3,4.055,12202
2018-01-20 15:24:46 UTC,5671,98062,100700,223.4,1318.3,175,-1207.3,4.051,12233
2018-01-20 15:25:09 UTC,5672,97997,100700,228.6,1323.5,175,-1207.3,4.051,12254
2018-01-20 15:25:36 UTC,5673,97917,100700,235.4,1329.4,176,-1207.3,4.054,12284
2018-01-20 15:25:57 UTC,5674,97863,100700,240.2,1335.2,179,-1207.3,4.049,12305
2018-01-20 15:26:24 UTC,5675,97842,100700,242.2,1337.4,178,-1207.3,4.045,12331
2018-01-20 15:26:58 UTC,5676,97843,100700,242.3,1337.4,172,-1207.3,4.045,12366
2018-01-20 15:27:21 UTC,5677,97844,100700,242,1337.4,172,-1207.3,4.048,12386
2018-01-20 15:27:43 UTC,5678,97844,100700,242.3,1337.4,144,-1207.3,4.045,12411
2018-01-20 15:28:04 UTC,5679,97844,100700,242.4,1337.4,139,-1207.3,4.051,12432
2018-01-20 15:28:31 UTC,5680,97848,100700,241.3,1337.4,140,-1207.3,4.045,12459
2018-01-20 15:28:52 UTC,5681,97863,100700,241.2,1337.4,133,-1209.2,4.051,12480
2018-01-20 15:29:13 UTC,5682,97849,100700,240.7,1337.4,130,-1209.2,4.045,12501
2018-01-20 15:29:34 UTC,5683,97853,100700,241.2,1337.4,129,-1209.2,4.038,12522
2018-01-20 15:29:55 UTC,5684,97872,100700,239.6,1337.4,129,-1209.2,4.043,12543
2018-01-20 15:30:21 UTC,5685,97872,100700,239.7,1337.4,119,-1209.2,4.051,12569
2018-01-20 15:30:42 UTC,5686,97872,100700,239.8,1337.4,136,-1209.2,4.043,12590
2018-01-20 15:31:13 UTC,5687,97875,100700,239.9,1337.4,139,-1209.2,4.043,12621
2018-01-20 15:31:36 UTC,5688,97874,100700,239.7,1337.4,132,-1209.2,4.038,12644
2018-01-20 15:31:55 UTC,5689,97870,100700,239.7,1337.4,133,-1209.2,4.045,12664
2018-01-20 15:32:22 UTC,5690,97880,100700,239.6,1337.4,134,-1209.2,4.045,12691
2018-01-20 15:32:48 UTC,5691,98065,100700,222.5,1337.4,124,-1227.2,4.041,12716
2018-01-20 15:33:09 UTC,5692,98670,100700,171.5,1337.4,138,-1278.2,4.045,12737
2018-01-20 15:33:36 UTC,5693,99314,100700,116.3,1337.4,135,-1333.5,4.041,12759
2018-01-20 15:34:03 UTC,5694,99399,100700,109.1,1337.4,130,-1341.5,4.041,12791
2018-01-20 15:34:30 UTC,5695,99405,100700,108.9,1337.4,119,-1341.5,4.041,12818
2018-01-20 15:34:51 UTC,5696,99374,100700,111.3,1339.1,130,-1341.5,4.041,12839
2018-01-20 15:35:13 UTC,5697,99318,100700,116.6,1345.8,139,-1341.5,4.038,12860
2018-01-20 15:35:39 UTC,5698,99226,100700,124,1353.3,152,-1341.5,4.038,12887
2018-01-20 15:36:06 UTC,5699,99153,100700,130.9,1360.1,159,-1341.5,4.038,12914
2018-01-20 15:36:27 UTC,5700,99099,100700,135.1,1364.3,164,-1341.5,4.035,12935
2018-01-20 15:36:54 UTC,5701,99005,100700,142.6,1371.8,165,-1341.5,4.038,12962
2018-01-20 15:37:15 UTC,5702,98942,100700,148.3,1377.5,170,-1341.5,4.035,12983
2018-01-20 15:37:46 UTC,5703,98856,100700,156.2,1385.4,171,-1341.5,4.035,13015
2018-01-20 15:38:09 UTC,5704,98781,100700,162.2,1391.4,169,-1341.5,4.037,13037
2018-01-20 15:38:30 UTC,5705,98722,100700,166.9,1396.1,168,-1341.5,4.037,13058
2018-01-20 15:38:51 UTC,5706,98678,100700,171.4,1400.6,170,-1341.5,4.035,13079
2018-01-20 15:39:12 UTC,5707,98596,100700,177.6,1406.8,170,-1341.5,4.035,13100
2018-01-20 15:39:39 UTC,5708,98519,100700,183.8,1411.9,171,-1341.5,4.038,13127
2018-01-20 15:40:04 UTC,5709,98449,100700,190,1419.3,175,-1341.5,4.034,13152
2018-01-20 15:40:25 UTC,5710,98388,100700,195.8,1425,175,-1341.5,4.035,13174
2018-01-20 15:40:50 UTC,5711,98320,100700,201.2,1429.2,175,-1341.5,4.034,13199
2018-01-20 15:41:12 UTC,5712,98269,100700,205.4,1434.6,175,-1341.5,4.034,13220
2018-01-20 15:41:33 UTC,5713,98216,100700,210.2,1439.4,173,-1341.5,4.034,13241
2018-01-20 15:41:59 UTC,5714,98126,100700,218,1447.2,170,-1341.5,4.035,13268
2018-01-20 15:42:22 UTC,5715,98067,100700,222.1,1449.8,168,-1341.5,4.034,13291
2018-01-20 15:42:48 UTC,5716,98008,100700,228.4,1456.1,177,-1341.5,4.034,13317
2018-01-20 15:43:10 UTC,5717,97952,100700,232.8,1460.5,175,-1341.5,4.034,13338
2018-01-20 15:43:31 UTC,5718,97900,100700,237.6,1466.8,173,-1341.5,4.034,13359
2018-01-20 15:43:57 UTC,5719,97837,100700,243,1472.2,173,-1341.5,4.032,13386
2018-01-20 15:44:22 UTC,5720,97838,100700,242.7,1472.2,172,-1341.5,4.034,13411
2018-01-20 15:44:49 UTC,5721,97840,100700,242.2,1472.2,156,-1341.5,4.034,13438
2018-01-20 15:45:10 UTC,5722,97843,100700,242,1472.2,136,-1341.5,4.032,13459
2018-01-20 15:45:31 UTC,5723,97835,100700,242.6,1472.2,130,-1341.5,4.034,13480
2018-01-20 15:45:58 UTC,5724,97830,100700,242.6,1472.2,134,-1341.5,4.032,13507
2018-01-20 15:46:19 UTC,5725,97835,100700,242.7,1472.2,140,-1341.5,4.032,13528
2018-01-20 15:46:41 UTC,5726,97830,100700,243.2,1472.2,142,-1341.5,4.032,13550
2018-01-20 15:47:08 UTC,5727,97829,100700,242.3,1472.2,139,-1341.5,4.032,13577
2018-01-20 15:47:34 UTC,5728,97834,100700,242.6,1472.2,128,-1341.5,4.032,13603
2018-01-20 15:47:55 UTC,5729,97838,100700,242.5,1472.2,134,-1341.5,4.032,13624
2018-01-20 15:48:24 UTC,5730,97858,100700,241.1,1472.2,130,-1343.7,4.032,13651
2018-01-20 15:48:49 UTC,5731,97862,100700,240.3,1472.2,125,-1343.7,4.029,13678
2018-01-20 15:49:16 UTC,5732,97872,100700,240,1472.2,128,-1343.7,4.031,13705
2018-01-20 15:49:37 UTC,5733,97865,100700,240.8,1472.2,135,-1343.7,4.026,13726
2018-01-20 15:50:05 UTC,5734,97866,100700,239.7,1472.2,136,-1343.7,4.032,13753
2018-01-20 15:50:31 UTC,5735,97867,100700,240.2,1472.2,128,-1343.7,4.032,13780
2018-01-20 15:50:57 UTC,5736,97872,100700,239.7,1472.2,129,-1343.7,4.031,13806
2018-01-20 15:51:23 UTC,5737,97870,100700,239.6,1472.2,132,-1343.7,4.031,13832
2018-01-20 15:51:44 UTC,5738,97874,100700,239.8,1472.2,124,-1343.7,4.029,13853
2018-01-20 15:52:10 UTC,5739,97883,100700,238.8,1472.2,122,-1346.3,4.029,13879
2018-01-20 15:52:31 UTC,5740,97873,100700,240.1,1474,117,-1346.3,4.031,13900
2018-01-20 15:53:12 UTC,5741,98397,100700,195.2,1474,123,-1391.2,4.024,13936
2018-01-20 15:54:03 UTC,5742,99401,100700,109.7,1474,138,-1476.6,4.026,13992
2018-01-20 15:54:24 UTC,5743,99361,100700,112.5,1476.8,119,-1476.6,4.029,14013
2018-01-20 15:54:45 UTC,5744,99278,100700,119.8,1484.1,145,-1476.6,4.026,14035
2018-01-20 15:55:06 UTC,5745,99201,100700,126.7,1490.9,159,-1476.6,4.029,14056
2018-01-20 15:55:27 UTC,5746,99135,100700,132.3,1496.5,165,-1476.6,4.026,14076
2018-01-20 15:55:48 UTC,5747,99069,100700,137.5,1501.8,168,-1476.6,4.02,14098
2018-01-20 15:56:15 UTC,5748,98970,100700,145.2,1509.4,169,-1476.6,4.02,14125
2018-01-20 15:56:42 UTC,5749,98892,100700,152.3,1515.2,171,-1476.6,4.02,14152
2018-01-20 15:57:03 UTC,5750,98822,100700,158.3,1522.5,172,-1476.6,4.02,14173
2018-01-20 15:57:29 UTC,5751,98738,100700,166.1,1530.4,173,-1476.6,4.024,14199
2018-01-20 15:57:51 UTC,5752,98659,100700,172.9,1537.2,175,-1476.6,4.018,14220
